Id. de la fila,Id. del pedido,Fecha de pedido,Fecha del enví,Método de env�,Id. del cliente,Nombre del cliente,Segmento,Ciudad,Provincia/Estado/Departamento,País/Regi�,Regió,Id. del producto,Categorí,Subcategorí,Nombre del producto,Ventas,Cantidad,Descuento,Ganancia
3573,US-2021-147501,11/10/2021,7/10/2021,Estánda,32676924,Ingrid Calvillo,Empresa,Córdob,Córdob,Argentina,Sur,TEC-TE-10001096,Tecnologí,Teléfono,"Samsung Amplificador de señal, Azu",546.36,1,0.4,54.56
5453,MX-2021-161529,11/10/2021,7/10/2021,Estánda,37366950,Emanuel Mesa,Cliente,Mérid,Yucatá,Méxic,Norte,TEC-AC-10000370,Tecnologí,Accesorios,"Memorex Memoria USB, Programable",412,2,0,181.2
9311,MX-2021-111619,11/10/2021,7/10/2021,Estánda,87296661,Lucas Nazario,Pequeña empres,Bayamo,Granma,Cuba,Caribe,TEC-TE-10004798,Tecnologí,Teléfono,"Nokia Base de audio, Al por mayor",3336.6,3,0,33
5452,MX-2021-161529,11/10/2021,7/10/2021,Estánda,37366950,Emanuel Mesa,Cliente,Mérid,Yucatá,Méxic,Norte,MAT-SO-10004254,Material de oficina,Sobres,"Cameo Sobres de uso interno, 50",948.6,3,0,360
3577,US-2021-147501,11/10/2021,7/10/2021,Estánda,32676924,Ingrid Calvillo,Empresa,Córdob,Córdob,Argentina,Sur,MOB-SI-10003556,Mobiliario,Sillas,"Office Star Silla plegable, 2",1127.52,3,0.4,-488.88
5450,MX-2021-161529,11/10/2021,7/10/2021,Estánda,37366950,Emanuel Mesa,Cliente,Mérid,Yucatá,Méxic,Norte,MAT-ET-10004975,Material de oficina,Etiquetas,"Smead Etiquetas con códigos de color, Blanc",261,3,0,62.4
6210,MX-2021-139220,11/10/2021,7/10/2021,Estánda,74678546,Prudencio Luna,Cliente,Managua,Managua,Nicaragua,Centro,MAT-PA-10000222,Material de oficina,Papel,"Xerox Agenda, Multicolor",290.4,2,0,52
5920,MX-2021-113922,11/10/2021,8/10/2021,Rápid,21788674,Benjamín Saavedr,Cliente,Rio Branco,Acre,Brasil,Sur,MAT-CA-10002956,Material de oficina,Carpetas,"Avery Anillas, Transparente",129,5,0,11
5919,MX-2021-113922,11/10/2021,8/10/2021,Rápid,21788674,Benjamín Saavedr,Cliente,Rio Branco,Acre,Brasil,Sur,MOB-LI-10000647,Mobiliario,Librería,"Dania Conjunto de estantes, Metal",2250.8,2,0,922.8
4870,US-2021-164245,11/10/2021,8/10/2021,Rápid,61028726,Emanuel Almaraz,Empresa,Apodaca,Nuevo Leó,Méxic,Norte,MOB-SI-10000556,Mobiliario,Sillas,"Hon Taburete, Rojo",1745.6,2,0.2,-152.8
9926,MX-2021-131702,12/10/2021,6/10/2021,Estánda,21145047,Luís Velázqu,Cliente,Mérid,Yucatá,Méxic,Norte,MOB-SI-10003980,Mobiliario,Sillas,"Harbour Creations Sillón, ",10151.68,4,0.2,3298.88
9924,MX-2021-131702,12/10/2021,6/10/2021,Estánda,21145047,Luís Velázqu,Cliente,Mérid,Yucatá,Méxic,Norte,MAT-PA-10003405,Material de oficina,Papel,"Xerox Papel de tipo pergamino, Premium",265.2,3,0,52.8
6356,MX-2021-142244,12/10/2021,6/10/2021,Estánda,54426761,Adelina Castaneda,Cliente,Ciudad Madero,Tamaulipas,Méxic,Norte,MAT-SU-10001499,Material de oficina,Suministros,"Kleencut Tijeras, Acero",289.2,2,0,106.8
8380,MX-2021-164084,12/10/2021,6/10/2021,Estánda,69556523,Claudia Aguilar,Cliente,Managua,Managua,Nicaragua,Centro,MAT-AL-10002502,Material de oficina,Almacenamiento,"Rogers Estanterías, Tamaño comple",1243.2,3,0,37.2
6355,MX-2021-142244,12/10/2021,6/10/2021,Estánda,54426761,Adelina Castaneda,Cliente,Ciudad Madero,Tamaulipas,Méxic,Norte,TEC-TE-10004409,Tecnologí,Teléfono,"Nokia Teléfono de oficina, Al por mayo",869.6,2,0,226
9925,MX-2021-131702,12/10/2021,6/10/2021,Estánda,21145047,Luís Velázqu,Cliente,Mérid,Yucatá,Méxic,Norte,MAT-AL-10004832,Material de oficina,Almacenamiento,"Tenex Casilleros, Tamaño complet",4083.6,3,0,775.8
2545,MX-2021-140501,12/10/2021,6/10/2021,Estánda,51384878,Clemencia Mendoza,Empresa,San Francisco de Macorí,Duarte,República Dominican,Caribe,MAT-CA-10002183,Material de oficina,Carpetas,"Acco Separadores, Reciclado",95.36,2,0.2,2.16
785,US-2021-107524,12/10/2021,7/10/2021,Estánda,55895986,Nelson Limó,Cliente,Santiago de los Caballeros,Santiago,República Dominican,Caribe,MOB-ME-10001321,Mobiliario,Mesas,"Bevis Mesa de ordenador, Negro",6923.28,7,0.7,-13155.52
784,US-2021-107524,12/10/2021,7/10/2021,Estánda,55895986,Nelson Limó,Cliente,Santiago de los Caballeros,Santiago,República Dominican,Caribe,TEC-CO-10003736,Tecnologí,Copiadoras,"Brother Fotocopiadora con fax, 2",5093.634,5,0.202,-587.366
786,US-2021-107524,12/10/2021,7/10/2021,Estánda,55895986,Nelson Limó,Cliente,Santiago de los Caballeros,Santiago,República Dominican,Caribe,TEC-AC-10004281,Tecnologí,Accesorios,"Logitech Teclado, Negro",1550.08,4,0.2,-193.92
3078,MX-2021-144484,12/10/2021,8/10/2021,Estánda,41844497,Domingo Jaime,Empresa,Taubat�,São Paul,Brasil,Sur,MAT-CA-10003527,Material de oficina,Carpetas,"Avery Cubierta de carpeta, Duradero",251.4,3,0,93
3075,MX-2021-144484,12/10/2021,8/10/2021,Estánda,41844497,Domingo Jaime,Empresa,Taubat�,São Paul,Brasil,Sur,MAT-AL-10003376,Material de oficina,Almacenamiento,"Smead Caja, Industrial",450,6,0,36
2853,US-2021-167500,12/10/2021,8/10/2021,Estánda,57294239,Violeta Galindo,Cliente,Lima,Lima (city),Per�,Sur,MAT-CA-10003619,Material de oficina,Carpetas,"Avery Anillas, Económic",70.56,4,0.4,-11.84
2856,US-2021-167500,12/10/2021,8/10/2021,Estánda,57294239,Violeta Galindo,Cliente,Lima,Lima (city),Per�,Sur,MAT-CA-10001612,Material de oficina,Carpetas,"Wilson Jones Carpeta, Económic",156.24,3,0.4,23.04
2855,US-2021-167500,12/10/2021,8/10/2021,Estánda,57294239,Violeta Galindo,Cliente,Lima,Lima (city),Per�,Sur,MAT-CA-10001216,Material de oficina,Carpetas,"Ibico Cubierta de carpeta, Transparente",262.2,5,0.4,-52.8
8202,MX-2021-160507,12/10/2021,8/10/2021,Estánda,49948738,Katia Ávil,Cliente,Camagüe,Camagüe,Cuba,Caribe,MAT-SO-10003972,Material de oficina,Sobres,"Jiffy Sobre de tipo Manila, 50",346.8,2,0,142
3076,MX-2021-144484,12/10/2021,8/10/2021,Estánda,41844497,Domingo Jaime,Empresa,Taubat�,São Paul,Brasil,Sur,MAT-AL-10002520,Material de oficina,Almacenamiento,"Tenex Bandejas, Tamaño complet",1084.8,3,0,216.6
2342,MX-2021-157602,12/10/2021,8/10/2021,Estánda,50927120,Dolores Treviñ,Empresa,San Fernando,San Fernando,Trinidad y Tobago,Caribe,MAT-CA-10004559,Material de oficina,Carpetas,"Cardinal Encuadernadora, Económic",2654.4,8,0,318.4
2854,US-2021-167500,12/10/2021,8/10/2021,Estánda,57294239,Violeta Galindo,Cliente,Lima,Lima (city),Per�,Sur,MOB-LI-10000755,Mobiliario,Librería,"Dania Librería, Negr",1967.04,4,0.4,-721.76
2312,US-2021-133158,12/10/2021,8/10/2021,Estánda,88667764,Isaac Leyva,Empresa,Tegucigalpa,Francisco Morazá,Honduras,Centro,MOB-LI-10002660,Mobiliario,Librería,"Sauder Conjunto de estantes, Blanco",3153.6,4,0.4,-893.6
3077,MX-2021-144484,12/10/2021,8/10/2021,Estánda,41844497,Domingo Jaime,Empresa,Taubat�,São Paul,Brasil,Sur,MOB-MO-10004472,Mobiliario,Mobiliario,"Eldon Bombilla, Duradero",296.4,2,0,56
2343,MX-2021-157602,12/10/2021,8/10/2021,Estánda,50927120,Dolores Treviñ,Empresa,San Fernando,San Fernando,Trinidad y Tobago,Caribe,TEC-CO-10001993,Tecnologí,Copiadoras,"Brother Fax, Color",8515.7344,4,0.002,3566.1344
2768,US-2021-118962,12/10/2021,9/10/2021,Rápid,72066782,Dánae Abreg,Empresa,Tegucigalpa,Francisco Morazá,Honduras,Centro,MAT-CA-10002100,Material de oficina,Carpetas,"Wilson Jones Separadores, Transparente",70.92,3,0.4,-23.88
489,US-2021-108700,12/10/2021,10/10/2021,Rápid,58257950,Unai Rubalcaba,Empresa,Tegucigalpa,Francisco Morazá,Honduras,Centro,MAT-SO-10003115,Material de oficina,Sobres,"Ames Sobre de tipo Manila, Plateado",325.08,3,0.4,-135.72
8488,US-2021-107944,12/10/2021,10/10/2021,Rápid,34158056,Ramiro Dávil,Cliente,Posadas,Misiones,Argentina,Sur,MAT-GR-10001590,Material de oficina,Grapas,"Advantus Grapadoras, Tamaños variado",602.64,9,0.4,-322.56
8486,US-2021-107944,12/10/2021,10/10/2021,Rápid,34158056,Ramiro Dávil,Cliente,Posadas,Misiones,Argentina,Sur,TEC-AC-10000825,Tecnologí,Accesorios,"Enermax Router, Programable",2078.64,2,0.4,-900.96
8487,US-2021-107944,12/10/2021,10/10/2021,Rápid,34158056,Ramiro Dávil,Cliente,Posadas,Misiones,Argentina,Sur,MAT-ET-10004515,Material de oficina,Etiquetas,"Novimex Etiquetas para documentos legales, Ajustable",100.44,3,0.4,-60.36
5736,MX-2021-114727,13/10/2021,6/10/2021,Estánda,81566090,Queta Carmona,Empresa,Maracaibo,Zulia,Venezuela,Sur,MAT-SU-10003694,Material de oficina,Suministros,"Kleencut Cúter, Industria",725.4,5,0.4,-157.6
5737,MX-2021-114727,13/10/2021,6/10/2021,Estánda,81566090,Queta Carmona,Empresa,Maracaibo,Zulia,Venezuela,Sur,TEC-CO-10004602,Tecnologí,Copiadoras,"Brother Fax inalámbrico, ",7550.946,5,0.402,-4193.054
5735,MX-2021-114727,13/10/2021,6/10/2021,Estánda,81566090,Queta Carmona,Empresa,Maracaibo,Zulia,Venezuela,Sur,MAT-AR-10003770,Material de oficina,Arte,"Stanley Lienzos, Metal",811.68,4,0.4,107.68
8262,US-2021-156580,13/10/2021,7/10/2021,Estánda,64668245,Antonio Rocha,Cliente,La Plata,Provincia de Buenos Aires,Argentina,Sur,MAT-AR-10001636,Material de oficina,Arte,"Sanford Lienzos, Al por mayor",1015.8,5,0.4,-644.2
8214,US-2021-150665,13/10/2021,7/10/2021,Estánda,39797251,Concordia Cuélla,Pequeña empres,San José de Guanip,Anzoátegu,Venezuela,Sur,MAT-CA-10001680,Material de oficina,Carpetas,"Wilson Jones Encuadernadora, Reciclado",394.56,2,0.4,-217.04
7939,MX-2021-160255,13/10/2021,10/10/2021,Urgente,29356253,Inocencio Arce,Cliente,Managua,Managua,Nicaragua,Centro,MOB-SI-10001406,Mobiliario,Sillas,"SAFCO Mecedora, 2",6400.8,7,0,1855
4372,MX-2021-156293,13/10/2021,13/10/2021,Mismo dí,71726224,Heidi Anaya,Cliente,Managua,Managua,Nicaragua,Centro,MAT-GR-10004309,Material de oficina,Grapas,"Stockwell Pasadores, Tamaños variado",228.6,3,0,68.4
8258,MX-2021-134775,14/10/2021,9/10/2021,Estánda,68936867,Juana Madera,Empresa,Mixco,Guatemala,Guatemala,Centro,MAT-ET-10000840,Material de oficina,Etiquetas,"Smead Etiquetas para carpetas de archivos, Blanco",177.6,3,0,81.6
5740,MX-2021-142566,14/10/2021,9/10/2021,Estánda,33137363,Piero Limó,Cliente,Bogot�,Bogot�,Colombia,Sur,MAT-CA-10000486,Material de oficina,Carpetas,"Cardinal Encuadernadora, Duradero",1367.2,4,0,177.6
5741,MX-2021-142566,14/10/2021,9/10/2021,Estánda,33137363,Piero Limó,Cliente,Bogot�,Bogot�,Colombia,Sur,MOB-LI-10004439,Mobiliario,Librería,"Sauder Estante de esquina, Metal",11740.8,12,0,2229.6
5798,MX-2021-140137,14/10/2021,10/10/2021,Estánda,88087249,Dalma Comejo,Empresa,Santiago de los Caballeros,Santiago,República Dominican,Caribe,MAT-AL-10002890,Material de oficina,Almacenamiento,"Smead Archivador móvil, Meta",2039.52,3,0.2,662.52
1190,MX-2021-113915,15/10/2021,9/10/2021,Estánda,39876069,Luisa Liébana,Cliente,Cienfuegos,Cienfuegos,Cuba,Caribe,TEC-AC-10001925,Tecnologí,Accesorios,"Belkin Teclado, Económic",2796,5,0,167
1191,MX-2021-113915,15/10/2021,9/10/2021,Estánda,39876069,Luisa Liébana,Cliente,Cienfuegos,Cienfuegos,Cuba,Caribe,MOB-LI-10001529,Mobiliario,Librería,"Dania Conjunto de estantes, Blanco",3437.4,3,0,1649.4
1189,MX-2021-113915,15/10/2021,9/10/2021,Estánda,39876069,Luisa Liébana,Cliente,Cienfuegos,Cienfuegos,Cuba,Caribe,MAT-SU-10004335,Material de oficina,Suministros,"Elite Recortadora, Industrial",4040.4,14,0,1008
7675,US-2021-110485,15/10/2021,10/10/2021,Rápid,21535531,Isidora Martí,Cliente,Arraijá,Panam�,Panam�,Centro,MAT-SO-10000718,Material de oficina,Sobres,"Kraft Sobre de tipo Manila, Plateado",462.24,4,0.4,-277.76
7677,US-2021-110485,15/10/2021,10/10/2021,Rápid,21535531,Isidora Martí,Cliente,Arraijá,Panam�,Panam�,Centro,MAT-AL-10004287,Material de oficina,Almacenamiento,"Smead Carpetas, Azul",139.92,2,0.4,-65.68
1011,MX-2021-164994,15/10/2021,10/10/2021,Rápid,96736132,Juanita Guzmá,Empresa,Bayamo,Granma,Cuba,Caribe,MOB-SI-10000642,Mobiliario,Sillas,"Novimex Silla de playa, 2",2249.8,7,0,291.2
9327,MX-2021-101084,15/10/2021,10/10/2021,Rápid,50927120,Dolores Treviñ,Empresa,Las Tunas,Las Tunas,Cuba,Caribe,MAT-SO-10000937,Material de oficina,Sobres,"GlobeWeis Cierre adhesivo, Plateado",475.8,3,0,151.8
7672,US-2021-110485,15/10/2021,10/10/2021,Rápid,21535531,Isidora Martí,Cliente,Arraijá,Panam�,Panam�,Centro,MAT-AL-10000423,Material de oficina,Almacenamiento,"Smead Bandejas, Tamaño complet",388.08,2,0.4,-19.52
9328,MX-2021-101084,15/10/2021,10/10/2021,Rápid,50927120,Dolores Treviñ,Empresa,Las Tunas,Las Tunas,Cuba,Caribe,TEC-CO-10003478,Tecnologí,Copiadoras,"Hewlett Fotocopiadora personal, Rojo",3791.6016,4,0.002,295.6016
9325,MX-2021-101084,15/10/2021,10/10/2021,Rápid,50927120,Dolores Treviñ,Empresa,Las Tunas,Las Tunas,Cuba,Caribe,TEC-TE-10004798,Tecnologí,Teléfono,"Nokia Base de audio, Al por mayor",5561,5,0,55
1010,MX-2021-164994,15/10/2021,10/10/2021,Rápid,96736132,Juanita Guzmá,Empresa,Bayamo,Granma,Cuba,Caribe,TEC-CO-10001759,Tecnologí,Copiadoras,"Canon Fotocopiadora con fax, 2",6365.244,5,0.002,1326.244
7674,US-2021-110485,15/10/2021,10/10/2021,Rápid,21535531,Isidora Martí,Cliente,Arraijá,Panam�,Panam�,Centro,MAT-CA-10002107,Material de oficina,Carpetas,"Wilson Jones Cubierta de carpeta, Reciclado",184.8,4,0.4,-104.8
9326,MX-2021-101084,15/10/2021,10/10/2021,Rápid,50927120,Dolores Treviñ,Empresa,Las Tunas,Las Tunas,Cuba,Caribe,MAT-CA-10003307,Material de oficina,Carpetas,"Ibico Anillas, Transparente",215,5,0,90
7673,US-2021-110485,15/10/2021,10/10/2021,Rápid,21535531,Isidora Martí,Cliente,Arraijá,Panam�,Panam�,Centro,TEC-AC-10003489,Tecnologí,Accesorios,"Belkin Teclado, Programable",1659,7,0.4,-747.6
7676,US-2021-110485,15/10/2021,10/10/2021,Rápid,21535531,Isidora Martí,Cliente,Arraijá,Panam�,Panam�,Centro,TEC-TE-10004684,Tecnologí,Teléfono,"Motorola Cargador, Tamaño complet",7727.76,3,0.4,-2576.04
5306,MX-2021-117051,15/10/2021,12/10/2021,Urgente,50127491,Trinidad Rubio,Cliente,Santiago de Cuba,Santiago de Cuba,Cuba,Caribe,MOB-ME-10004581,Mobiliario,Mesas,"Chromcraft Mesa de ordenador, Montada",14830,5,0,7415
7154,MX-2021-124317,15/10/2021,13/10/2021,Rápid,95794985,Marc Romo,Cliente,Ciudad de Méxic,Distrito Federal,Méxic,Norte,MAT-ET-10001360,Material de oficina,Etiquetas,"Harbour Creations Etiquetas para documentos legales, Rojo",359,5,0,175
7155,MX-2021-124317,15/10/2021,13/10/2021,Rápid,95794985,Marc Romo,Cliente,Ciudad de Méxic,Distrito Federal,Méxic,Norte,MAT-ET-10001335,Material de oficina,Etiquetas,"Harbour Creations Etiquetas para documentos legales, Ajustable",177,3,0,79.2
1091,MX-2021-150868,15/10/2021,15/10/2021,Mismo dí,89548445,Daniel Pabó,Cliente,Aracaju,Sergipe,Brasil,Sur,MOB-SI-10001833,Mobiliario,Sillas,"Harbour Creations Silla de playa, Negro",2367.6,6,0,472.8
1090,MX-2021-150868,15/10/2021,15/10/2021,Mismo dí,89548445,Daniel Pabó,Cliente,Aracaju,Sergipe,Brasil,Sur,MAT-CA-10002265,Material de oficina,Carpetas,"Acco Encuadernadora, Transparente",3033,9,0,606.6
203,MX-2021-118584,16/10/2021,9/10/2021,Estánda,44696741,Carmelo Ortega,Empresa,Guadalajara,Jalisco,Méxic,Norte,MAT-AL-10002889,Material de oficina,Almacenamiento,"Eldon Archivador móvil, Industria",2567.4,3,0,0
10191,US-2021-132829,16/10/2021,9/10/2021,Estánda,44696741,Carmelo Ortega,Empresa,Ponte Nova,Minas Gerais,Brasil,Sur,MAT-AL-10003595,Material de oficina,Almacenamiento,"Eldon Archivador móvil, Industria",1026.96,3,0.6,-1540.44
9682,MX-2021-106964,16/10/2021,10/10/2021,Estánda,28266542,Mateo Rodrígue,Cliente,Huehuetenango,Huehuetenango,Guatemala,Centro,MOB-SI-10003241,Mobiliario,Sillas,"Novimex Taburete, Rojo",6578.4,6,0,2367.6
9681,MX-2021-106964,16/10/2021,10/10/2021,Estánda,28266542,Mateo Rodrígue,Cliente,Huehuetenango,Huehuetenango,Guatemala,Centro,MAT-AL-10004135,Material de oficina,Almacenamiento,"Tenex Archivador móvil, Tamaño comple",4472,5,0,1475
3001,MX-2021-105536,16/10/2021,12/10/2021,Estánda,85928054,Eduardo Sierra,Pequeña empres,Recife,Pernambuco,Brasil,Sur,MOB-LI-10004846,Mobiliario,Librería,"Sauder Vitrina, Negro",5601,5,0,56
7349,MX-2021-100734,16/10/2021,13/10/2021,Rápid,21335468,Federico Garcí,Empresa,Ciudad Madero,Tamaulipas,Méxic,Norte,MAT-GR-10002838,Material de oficina,Grapas,"Accos Grapadoras, Tamaños variado",561,5,0,151
7348,MX-2021-100734,16/10/2021,13/10/2021,Rápid,21335468,Federico Garcí,Empresa,Ciudad Madero,Tamaulipas,Méxic,Norte,MAT-GR-10003938,Material de oficina,Grapas,"Accos Clips, Al por mayor",374.4,4,0,25.6
3545,MX-2021-153997,17/10/2021,13/10/2021,Estánda,35466491,Anacleto Espinal,Cliente,Reynosa,Tamaulipas,Méxic,Norte,MOB-MO-10000300,Mobiliario,Mobiliario,"Tenex Bandeja apiladora, Duradero",267.12,3,0.4,-62.88
3544,MX-2021-153997,17/10/2021,13/10/2021,Estánda,35466491,Anacleto Espinal,Cliente,Reynosa,Tamaulipas,Méxic,Norte,MAT-EL-10003502,Material de oficina,Electrodoméstico,"KitchenAid Frigorífico, Platead",17623,5,0,4758
420,MX-2021-120215,19/10/2021,13/10/2021,Estánda,71128522,Adriana Rocha,Pequeña empres,Camagüe,Camagüe,Cuba,Caribe,MAT-CA-10004145,Material de oficina,Carpetas,"Cardinal Cubierta de carpeta, Transparente",152.8,2,0,19.6
4779,US-2021-138212,19/10/2021,14/10/2021,Estánda,80075877,Francisco Alonso,Cliente,San Miguelito,Panam�,Panam�,Centro,TEC-CO-10003590,Tecnologí,Copiadoras,"Hewlett Fax, Color",3843.4656,3,0.402,-1620.1344
8364,MX-2021-117814,19/10/2021,14/10/2021,Rápid,98595380,Lucrecia Maldonado,Empresa,Puerto Padre,Las Tunas,Cuba,Caribe,MAT-PA-10000749,Material de oficina,Papel,"Enermax Agenda, Paquete de 12",532.8,3,0,213
4776,US-2021-138212,19/10/2021,14/10/2021,Estánda,80075877,Francisco Alonso,Cliente,San Miguelito,Panam�,Panam�,Centro,MAT-CA-10004364,Material de oficina,Carpetas,"Ibico Perforador, Económic",243.6,2,0.4,-57.2
4695,MX-2021-135069,19/10/2021,14/10/2021,Estánda,34054777,Nora Arroyo,Cliente,Cuiab�,Mato Grosso,Brasil,Sur,MOB-SI-10003980,Mobiliario,Sillas,"Harbour Creations Sillón, ",12689.6,4,0,5836.8
4778,US-2021-138212,19/10/2021,14/10/2021,Estánda,80075877,Francisco Alonso,Cliente,San Miguelito,Panam�,Panam�,Centro,TEC-AC-10004683,Tecnologí,Accesorios,"Belkin Tarjeta de memoria, Económic",4133.16,9,0.4,-1446.84
1679,US-2021-161242,19/10/2021,14/10/2021,Estánda,53075929,Silvia Pére,Empresa,Lima,Lima (city),Per�,Sur,MAT-AL-10001823,Material de oficina,Almacenamiento,"Smead Casilleros, Azul",793.68,1,0.4,-291.12
4777,US-2021-138212,19/10/2021,14/10/2021,Estánda,80075877,Francisco Alonso,Cliente,San Miguelito,Panam�,Panam�,Centro,MAT-ET-10000888,Material de oficina,Etiquetas,"Harbour Creations Etiquetas extraíbles, Durader",257.76,6,0.4,-90.24
8363,MX-2021-117814,19/10/2021,14/10/2021,Rápid,98595380,Lucrecia Maldonado,Empresa,Puerto Padre,Las Tunas,Cuba,Caribe,TEC-AC-10000626,Tecnologí,Accesorios,"Memorex Teclado, Blanco",1147.2,4,0,492.8
8070,MX-2021-101826,19/10/2021,15/10/2021,Estánda,52275664,Olimpia Pedraza,Empresa,Santos,São Paul,Brasil,Sur,MAT-AL-10004728,Material de oficina,Almacenamiento,"Rogers Archivador móvil, Industria",3788.8,4,0,1515.2
8071,MX-2021-101826,19/10/2021,15/10/2021,Estánda,52275664,Olimpia Pedraza,Empresa,Santos,São Paul,Brasil,Sur,TEC-TE-10004601,Tecnologí,Teléfono,"Apple Cargador, Tamaño complet",4250,1,0,595
8069,MX-2021-101826,19/10/2021,15/10/2021,Estánda,52275664,Olimpia Pedraza,Empresa,Santos,São Paul,Brasil,Sur,MOB-LI-10000231,Mobiliario,Librería,"Ikea Librería clásica, Blan",2761.8,1,0,607.4
2203,MX-2021-144617,19/10/2021,16/10/2021,Rápid,58157784,Aisa Guardado,Cliente,Villa Nueva,Guatemala,Guatemala,Centro,MAT-EL-10002814,Material de oficina,Electrodoméstico,"Breville Microondas, Rojo",2011.4,1,0,382
10173,US-2021-160164,19/10/2021,16/10/2021,Rápid,78246771,Fidel Badillo,Cliente,Bom Jesus da Lapa,Bahí,Brasil,Sur,TEC-TE-10001916,Tecnologí,Teléfono,"Samsung Teléfono de oficina, Tamaño comple",709.44,4,0.6,-514.56
185,MX-2021-141684,19/10/2021,16/10/2021,Rápid,78246771,Fidel Badillo,Cliente,Santo Domingo,Distrito Nacional,República Dominican,Caribe,TEC-TE-10004109,Tecnologí,Teléfono,"Samsung Teléfono de oficina, Tamaño comple",1418.88,4,0.2,194.88
2201,MX-2021-144617,19/10/2021,16/10/2021,Rápid,58157784,Aisa Guardado,Cliente,Villa Nueva,Guatemala,Guatemala,Centro,MAT-SU-10003282,Material de oficina,Suministros,"Acme Regla, Rectangular",625.8,7,0,11.2
2202,MX-2021-144617,19/10/2021,16/10/2021,Rápid,58157784,Aisa Guardado,Cliente,Villa Nueva,Guatemala,Guatemala,Centro,TEC-CO-10001487,Tecnologí,Copiadoras,"Hewlett Fotocopiadora personal, Digital",2872.4436,3,0.002,656.0436
3579,MX-2021-120348,19/10/2021,16/10/2021,Urgente,33695062,Dana Sandoval,Cliente,Managua,Managua,Nicaragua,Centro,MAT-SO-10001671,Material de oficina,Sobres,"Ames Paquetes, Reciclado",2079,9,0,1017
7058,US-2021-107671,19/10/2021,17/10/2021,Urgente,65874458,Judit Rodrígue,Empresa,Buenos Aires,Ciudad Autónoma de Buenos Aire,Argentina,Sur,MAT-GR-10002450,Material de oficina,Grapas,"Stockwell Grapadoras, Paquete de 12",447.84,6,0.4,-202.56
7059,US-2021-107671,19/10/2021,17/10/2021,Urgente,65874458,Judit Rodrígue,Empresa,Buenos Aires,Ciudad Autónoma de Buenos Aire,Argentina,Sur,MAT-PA-10004558,Material de oficina,Papel,"Eaton Papel de tipo pergamino, Reciclado",214.08,4,0.4,-7.52
8150,MX-2021-122476,20/10/2021,14/10/2021,Estánda,57895977,Elsa Mújic,Cliente,Teziutlá,Puebla,Méxic,Norte,MAT-ET-10002971,Material de oficina,Etiquetas,"Novimex Etiquetas redondas, Ajustable",55.6,2,0,24.8
3538,MX-2021-107713,20/10/2021,15/10/2021,Estánda,47088546,Paola Solí,Pequeña empres,Ciudad de Méxic,Distrito Federal,Méxic,Norte,MAT-SO-10000937,Material de oficina,Sobres,"GlobeWeis Cierre adhesivo, Plateado",317.2,2,0,101.2
3537,MX-2021-107713,20/10/2021,15/10/2021,Estánda,47088546,Paola Solí,Pequeña empres,Ciudad de Méxic,Distrito Federal,Méxic,Norte,MAT-PA-10003728,Material de oficina,Papel,"Enermax Resma, Paquete de 12",652.2,3,0,143.4
9476,MX-2021-145191,20/10/2021,16/10/2021,Estánda,51026369,Irati Rodrígue,Cliente,Ayacucho,Ayacucho,Per�,Sur,MOB-MO-10001880,Mobiliario,Mobiliario,"Rubvermaid Marco de foto, Duradero",585.36,3,0.4,38.76
4973,MX-2021-127285,20/10/2021,16/10/2021,Estánda,35867729,Luciano Bernal,Empresa,Chaguanas,Chaguanas,Trinidad y Tobago,Caribe,MAT-PA-10001472,Material de oficina,Papel,"Green Bar Material de oficina, Premium",2258.2,7,0,89.6
4865,MX-2021-167465,20/10/2021,16/10/2021,Estánda,78735163,Alan Pére,Pequeña empres,Santa Fe,Santa Fe,Argentina,Sur,MAT-SU-10003841,Material de oficina,Suministros,"Fiskars Tijeras, Rectangular",635.52,8,0.4,-201.28
4864,MX-2021-167465,20/10/2021,16/10/2021,Estánda,78735163,Alan Pére,Pequeña empres,Santa Fe,Santa Fe,Argentina,Sur,MAT-ET-10004182,Material de oficina,Etiquetas,"Hon Etiquetas redondas, Blanco",133.2,5,0.4,4.2
7227,US-2021-148894,21/10/2021,14/10/2021,Estánda,43328288,José Sánch,Cliente,Ciudad de Panam�,Panam�,Panam�,Centro,TEC-TE-10001768,Tecnologí,Teléfono,"Apple Amplificador de señal, Tamaños variad",1674,3,0.4,-948.6
7226,US-2021-148894,21/10/2021,14/10/2021,Estánda,43328288,José Sánch,Cliente,Ciudad de Panam�,Panam�,Panam�,Centro,MAT-PA-10001432,Material de oficina,Papel,"SanDisk Cuaderno, Premium",357.84,3,0.4,29.64
7225,US-2021-148894,21/10/2021,14/10/2021,Estánda,43328288,José Sánch,Cliente,Ciudad de Panam�,Panam�,Panam�,Centro,MOB-LI-10002777,Mobiliario,Librería,"Ikea Biblioteca, Negro",5835.84,4,0.4,-3307.36
2737,MX-2021-124513,21/10/2021,15/10/2021,Estánda,32345938,Fernando Limó,Cliente,São Benedit,Cear�,Brasil,Sur,MOB-SI-10001965,Mobiliario,Sillas,"Office Star Mecedora, 2",954.4,1,0,219.4
3320,MX-2021-137176,21/10/2021,16/10/2021,Estánda,96036869,Elvira Nieves,Cliente,Managua,Managua,Nicaragua,Centro,MAT-PA-10000687,Material de oficina,Papel,"Xerox Cuaderno, Paquete de 12",406.8,2,0,60.8
